STNAME,CTYNAME,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014
Louisiana,Iberville Parish,22,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Jackson Parish,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Jefferson Parish,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Jefferson Davis Parish,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Louisiana,Lafayette Parish,22,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Lafourche Parish,22,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,LaSalle Parish,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Lincoln Parish,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Livingston Parish,22,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Louisiana,Madison Parish,22,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Louisiana,Morehouse Parish,22,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Natchitoches Parish,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Orleans Parish,22,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Louisiana,Ouachita Parish,22,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Louisiana,Plaquemines Parish,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Pointe Coupee Parish,22,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Rapides Parish,22,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Red River Parish,22,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Richland Parish,22,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Louisiana,Sabine Parish,22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,St. Bernard Parish,22,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Louisiana,St. Charles Parish,22,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Louisiana,St. Helena Parish,22,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,St. James Parish,22,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,St. John the Baptist Parish,22,95,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Louisiana,St. Landry Parish,22,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Louisiana,St. Martin Parish,22,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Louisiana,St. Mary Parish,22,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,St. Tammany Parish,22,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Tangipahoa Parish,22,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Tensas Parish,22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Terrebonne Parish,22,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Union Parish,22,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Vermilion Parish,22,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Vernon Parish,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Washington Parish,22,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Webster Parish,22,119,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Louisiana,West Baton Rouge Parish,22,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,West Carroll Parish,22,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,West Feliciana Parish,22,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Louisiana,Winn Parish,22,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,Louisiana,22,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Androscoggin County,23,1,0,1,2,1,6,5,10,21,36,56,38,58,80,69,94
Maine,Aroostook County,23,3,0,1,1,4,2,2,0,2,4,7,4,3,1,3,5
Maine,Cumberland County,23,5,13,14,46,30,58,70,95,165,228,276,180,275,266,351,338
Maine,Franklin County,23,7,0,0,2,3,2,0,5,1,4,15,19,6,6,10,10
Maine,Hancock County,23,9,0,6,5,7,5,6,6,14,13,34,28,43,59,99,120
Maine,Kennebec County,23,11,2,0,7,1,10,11,22,46,114,99,89,129,128,185,138
Maine,Knox County,23,13,4,1,7,11,12,16,17,21,72,69,65,103,109,95,106
Maine,Lincoln County,23,15,3,2,14,7,6,19,17,26,39,45,38,53,65,69,82
Maine,Oxford County,23,17,5,2,1,4,3,2,1,6,21,15,15,28,25,50,43
Maine,Penobscot County,23,19,2,6,10,3,3,6,5,7,13,8,11,11,21,39,50
Maine,Piscataquis County,23,21,0,1,1,0,1,0,0,0,1,2,1,6,2,0,2
Maine,Sagadahoc County,23,23,0,2,3,3,9,8,13,33,40,51,45,47,59,53,64
Maine,Somerset County,23,25,0,1,2,1,6,1,3,3,9,6,7,9,11,32,17
Maine,Waldo County,23,27,0,2,1,2,2,1,8,12,19,19,26,25,55,86,49
Maine,Washington County,23,29,1,1,2,3,0,0,0,0,3,4,8,12,7,13,14
Maine,York County,23,31,40,68,112,93,100,100,134,172,288,264,177,198,217,219,269
,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maine,Maine,23,999,1,0,2,2,0,0,2,0,4,0,0,0,0,0,0
Maryland,Allegany County,24,1,1,1,2,2,1,3,3,7,11,9,11,8,14,33,51
Maryland,Anne Arundel County,24,3,84,69,66,77,74,117,164,196,185,193,114,89,112,97,116
Maryland,Baltimore County,24,5,28,22,20,13,23,0,0,267,238,410,195,187,171,144,199
,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Maryland,Calvert County,24,9,27,38,40,30,37,54,68,83,34,40,24,24,45,63,48
Maryland,Caroline County,24,11,21,20,7,6,20,20,22,24,30,33,17,10,38,20,20
Maryland,Carroll County,24,13,30,27,73,86,75,140,195,245,134,101,26,44,105,47,66
Maryland,Cecil County,24,15,42,31,35,51,60,69,63,93,103,140,113,92,86,59,67
Maryland,Charles County,24,17,27,23,25,17,31,20,19,44,67,83,33,36,65,51,42
Maryland,Dorchester County,24,19,4,1,5,3,8,5,1,3,20,6,14,14,30,12,11
Maryland,Frederick County,24,21,26,10,63,58,117,111,118,220,74,105,111,64,117,82,111
Maryland,Garrett County,24,23,0,2,0,0,0,2,0,2,1,1,0,0,0,3,1
Maryland,Harford County,24,25,42,59,81,86,98,89,102,160,126,105,83,94,71,103,113
Maryland,Howard County,24,27,64,68,39,42,94,150,113,352,356,268,237,195,139,91,157
Maryland,Kent County,24,29,34,7,15,15,15,6,21,41,55,34,22,20,48,34,15
Maryland,Montgomery County,24,31,80,69,68,49,38,216,82,476,334,81,286,243,338,87,135
Maryland,Prince George's County,24,33,50,39,40,37,63,66,91,102,127,33,69,3,22,7,2
Maryland,Queen Anne's County,24,35,35,28,43,36,34,54,53,47,96,78,49,29,57,48,33
Maryland,St. Mary's County,24,37,9,8,10,8,19,10,19,4,21,69,30,13,13,47,44
Maryland,Somerset County,24,39,8,11,8,1,7,8,9,10,10,10,2,6,9,11,6
Maryland,Talbot County,24,41,37,18,19,18,13,15,35,30,42,50,20,32,39,45,30
Maryland,Washington County,24,43,10,14,23,21,33,53,50,82,54,87,99,72,65,71,54
Maryland,Wicomico County,24,45,5,9,21,19,20,18,14,18,42,30,7,15,23,19,20
Maryland,Worcester County,24,47,10,13,22,7,8,8,5,9,13,19,13,6,9,6,1
Maryland,Baltimore city,24,510,14,21,13,9,3,1,0,46,45,36,42,54,32,17,30
Maryland,Maryland,24,999,0,0,0,0,0,0,1,15,0,2,0,1,3,0,1
Massachusetts,Barnstable County,25,1,154,135,165,183,192,226,104,214,173,246,165,183,297,271,246
Massachusetts,Berkshire County,25,3,51,50,69,82,84,66,49,83,162,172,132,113,90,127,84
Massachusetts,Bristol County,25,5,74,121,139,99,114,147,117,208,300,314,194,151,523,555,628
Massachusetts,Dukes County,25,7,39,34,38,60,52,91,21,51,51,45,30,31,84,71,47
Massachusetts,Essex County,25,9,204,152,236,188,164,259,133,305,442,394,234,215,511,527,459
Massachusetts,Franklin County,25,11,9,9,9,13,15,23,6,24,56,69,54,46,67,67,74
Massachusetts,Hampden County,25,13,72,73,143,112,85,118,86,120,190,250,161,108,172,208,167
Massachusetts,Hampshire County,25,15,34,31,58,39,42,68,28,63,114,147,93,75,124,143,133
Massachusetts,Middlesex County,25,17,129,149,261,263,246,440,286,587,851,817,514,373,787,936,1023
Massachusetts,Nantucket County,25,19,39,43,54,37,50,29,11,61,44,46,32,46,67,59,57
Massachusetts,Norfolk County,25,21,80,90,173,151,139,251,176,333,494,549,301,194,554,573,648
Massachusetts,Plymouth County,25,23,152,163,214,152,181,323,133,324,452,461,275,269,691,825,789
Massachusetts,Suffolk County,25,25,25,16,28,13,24,44,18,35,81,88,45,79,121,126,137
Massachusetts,Worcester County,25,27,89,98,204,138,144,233,236,341,585,555,322,177,450,578,604
Massachusetts,Massachusetts,25,999,7,0,16,2,0,18,28,239,587,1103,711,416,600,224,208
Michigan,Alcona County,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Alger County,26,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Michigan,Allegan County,26,5,0,0,1,0,2,1,1,2,2,5,2,3,2,8,4
Michigan,Alpena County,26,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Michigan,Antrim County,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Michigan,Arenac County,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Baraga County,26,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Michigan,Barry County,26,15,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2
Michigan,Bay County,26,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Michigan,Benzie County,26,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Michigan,Berrien County,26,21,0,1,0,0,2,3,2,5,4,9,8,8,6,11,20
Michigan,Branch County,26,23,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Michigan,Calhoun County,26,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
Michigan,Cass County,26,27,0,0,0,0,0,2,0,0,1,2,0,2,1,0,2
Michigan,Charlevoix County,26,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Michigan,Cheboygan County,26,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Michigan,Chippewa County,26,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Michigan,Clare County,26,35,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Michigan,Clinton County,26,37,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
Michigan,Crawford County,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Delta County,26,41,1,0,1,0,0,2,0,0,3,2,4,5,5,10,5
Michigan,Dickinson County,26,43,1,0,0,0,1,0,0,3,2,2,3,5,6,18,14
Michigan,Eaton County,26,45,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0
Michigan,Emmet County,26,47,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1
Michigan,Genesee County,26,49,1,0,2,0,0,0,1,1,2,2,0,1,1,0,0
Michigan,Gladwin County,26,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Michigan,Gogebic County,26,53,0,0,0,0,0,0,1,6,1,2,3,2,3,5,1
Michigan,Grand Traverse County,26,55,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0
Michigan,Gratiot County,26,57,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Michigan,Hillsdale County,26,59,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0
Michigan,Houghton County,26,61,0,0,0,0,0,0,0,0,1,1,1,2,2,1,4
Michigan,Huron County,26,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Michigan,Ingham County,26,65,0,1,0,0,0,2,2,0,2,2,0,1,3,5,1
Michigan,Ionia County,26,67,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0
Michigan,Iosco County,26,69,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Michigan,Iron County,26,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Michigan,Isabella County,26,73,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0
Michigan,Jackson County,26,75,0,0,0,0,0,2,2,0,0,1,1,0,0,0,2
Michigan,Kalamazoo County,26,77,2,0,0,0,1,2,2,1,1,1,4,0,2,4,2
Michigan,Kalkaska County,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Kent County,26,81,1,2,1,0,4,6,3,3,4,4,4,6,3,4,9
Michigan,Keweenaw County,26,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michigan,Lake County,26,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,Lapeer County,26,87,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
Michigan,Leelanau County,26,89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Michigan,Lenawee County,26,91,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0
Michigan,Livingston County,26,93,1,0,0,1,0,0,0,0,4,0,1,1,1,3,0
Michigan,Luce County,26,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Mackinac County,26,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Michigan,Macomb County,26,99,2,0,1,0,0,3,1,0,0,1,0,2,0,0,1
Michigan,Manistee County,26,101,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
Michigan,Marquette County,26,103,0,0,1,0,0,0,0,1,0,1,2,0,1,3,2
Michigan,Mason County,26,105,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1
Michigan,Mecosta County,26,107,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Michigan,Menominee County,26,109,2,11,8,4,7,11,14,12,37,30,31,22,18,40,17
Michigan,Midland County,26,111,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1
Michigan,Missaukee County,26,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Monroe County,26,115,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Michigan,Montcalm County,26,117,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
Michigan,Montmorency County,26,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Muskegon County,26,121,0,0,0,0,0,2,2,0,0,2,1,1,1,1,2
Michigan,Newaygo County,26,123,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
Michigan,Oakland County,26,125,0,1,4,0,2,5,3,2,6,3,5,7,2,4,7
Michigan,Oceana County,26,127,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Michigan,Ogemaw County,26,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Ontonagon County,26,131,0,0,0,0,0,0,0,1,0,0,7,3,5,6,1
Michigan,Osceola County,26,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Michigan,Oscoda County,26,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Michigan,Otsego County,26,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Michigan,Ottawa County,26,139,1,0,2,1,1,3,5,1,2,6,3,4,4,3,4
Michigan,Presque Isle County,26,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Roscommon County,26,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Saginaw County,26,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michigan,St. Clair County,26,147,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2
Michigan,St. Joseph County,26,149,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0
Michigan,Sanilac County,26,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Michigan,Schoolcraft County,26,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Michigan,Shiawassee County,26,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Tuscola County,26,157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Michigan,Van Buren County,26,159,2,0,0,0,0,0,1,0,0,2,3,2,1,1,2
Michigan,Washtenaw County,26,161,2,0,4,3,2,3,3,3,8,5,5,6,4,13,4
Michigan,Wayne County,26,163,0,2,1,0,1,4,0,2,2,4,2,2,6,2,1
Michigan,Wexford County,26,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Michigan,Michigan,26,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Aitkin County,27,1,11,13,14,9,20,13,14,20,25,22,33,18,10,21,25
Minnesota,Anoka County,27,3,58,46,81,55,80,63,65,101,78,116,164,163,124,192,112
Minnesota,Becker County,27,5,0,1,2,3,18,12,9,11,20,27,35,26,17,27,32
Minnesota,Beltrami County,27,7,1,4,2,1,17,20,26,15,37,33,79,61,26,33,28
Minnesota,Benton County,27,9,6,6,3,3,2,4,5,3,5,15,19,12,13,9,11
Minnesota,Big Stone County,27,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Minnesota,Blue Earth County,27,13,1,1,3,0,6,4,6,4,0,7,3,3,1,7,4
Minnesota,Brown County,27,15,0,2,3,1,1,2,0,2,3,1,1,0,2,2,1
Minnesota,Carlton County,27,17,3,5,8,8,24,9,13,34,54,41,56,39,34,38,31
Minnesota,Carver County,27,19,3,1,5,7,7,5,5,11,9,16,13,14,10,30,9
Minnesota,Cass County,27,21,10,17,44,12,34,27,35,40,39,63,67,76,58,66,33
Minnesota,Chippewa County,27,23,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Minnesota,Chisago County,27,25,14,15,26,15,14,15,14,21,25,27,36,51,27,51,23
Minnesota,Clay County,27,27,1,0,0,1,3,2,0,3,6,3,14,7,2,12,5
Minnesota,Clearwater County,27,29,1,1,0,1,5,4,9,2,5,4,11,7,1,5,10
Minnesota,Cook County,27,31,0,2,0,1,1,0,1,0,0,2,0,1,1,1,3
Minnesota,Cottonwood County,27,33,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0
Minnesota,Crow Wing County,27,35,42,60,149,47,115,75,86,111,86,94,70,147,102,128,75
Minnesota,Dakota County,27,37,23,19,48,26,57,57,58,75,49,76,98,91,87,154,87
Minnesota,Dodge County,27,39,0,2,0,0,1,1,1,2,3,2,4,4,1,3,1
Minnesota,Douglas County,27,41,0,0,1,0,3,3,0,2,2,2,8,6,9,7,8
Minnesota,Faribault County,27,43,0,1,0,0,0,2,0,0,0,1,1,3,0,2,1
Minnesota,Fillmore County,27,45,0,2,2,2,6,3,8,5,4,9,8,11,5,11,8
Minnesota,Freeborn County,27,47,0,0,0,3,0,3,2,1,3,1,2,4,1,1,1
Minnesota,Goodhue County,27,49,1,2,7,5,1,13,7,10,12,12,8,24,23,34,13
Minnesota,Grant County,27,51,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Minnesota,Hennepin County,27,53,68,70,114,66,151,116,127,195,194,195,253,221,155,276,176
Minnesota,Houston County,27,55,6,13,16,15,32,26,22,17,16,26,15,13,26,24,7
Minnesota,Hubbard County,27,57,0,1,6,4,19,18,22,16,21,31,50,55,24,29,29
Minnesota,Isanti County,27,59,8,5,7,5,8,12,5,15,14,25,30,23,15,26,18
Minnesota,Itasca County,27,61,3,3,3,4,31,22,25,24,57,48,72,45,47,64,42
Minnesota,Jackson County,27,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Minnesota,Kanabec County,27,65,10,6,11,4,7,9,6,12,8,12,15,9,11,21,13
Minnesota,Kandiyohi County,27,67,0,2,2,0,2,3,1,5,3,7,3,10,6,10,2
Minnesota,Kittson County,27,69,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0
Minnesota,Koochiching County,27,71,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4
Minnesota,Lac qui Parle County,27,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Minnesota,Lake County,27,75,0,0,4,1,2,2,1,1,4,2,5,3,10,4,6
Minnesota,Lake of the Woods County,27,77,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1
Minnesota,Le Sueur County,27,79,1,2,1,0,2,1,0,4,2,4,2,1,0,6,2
Minnesota,Lincoln County,27,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Lyon County,27,83,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Minnesota,McLeod County,27,85,0,0,2,3,4,1,0,3,1,5,1,6,4,6,2
Minnesota,Mahnomen County,27,87,0,0,0,0,2,3,1,1,2,2,4,5,4,2,4
Minnesota,Marshall County,27,89,0,0,1,0,0,0,0,1,1,0,2,4,3,2,1
Minnesota,Martin County,27,91,0,0,0,0,0,0,1,0,1,2,4,0,0,5,2
Minnesota,Meeker County,27,93,0,2,2,1,1,2,1,0,2,2,2,3,4,5,0
Minnesota,Mille Lacs County,27,95,7,5,13,4,15,11,10,12,14,16,22,22,25,20,11
Minnesota,Morrison County,27,97,7,8,25,10,15,10,12,19,9,23,18,24,13,23,25
Minnesota,Mower County,27,99,1,0,0,0,0,4,3,2,4,5,4,4,2,1,2
Minnesota,Murray County,27,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Minnesota,Nicollet County,27,103,1,0,2,1,5,2,1,2,0,3,5,4,3,3,1
Minnesota,Nobles County,27,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Norman County,27,107,0,0,0,0,0,2,3,0,1,2,2,2,1,0,1
Minnesota,Olmsted County,27,109,7,5,9,2,10,8,14,17,20,18,24,27,17,32,22
Minnesota,Otter Tail County,27,111,1,1,2,1,3,5,5,10,8,14,21,26,19,32,28
Minnesota,Pennington County,27,113,0,0,0,0,0,1,2,0,3,2,1,1,1,3,7
Minnesota,Pine County,27,115,13,12,22,16,29,22,26,40,37,54,60,44,30,50,43
Minnesota,Pipestone County,27,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Polk County,27,119,0,0,2,0,2,2,4,6,6,5,12,9,9,11,1
Minnesota,Pope County,27,121,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0
Minnesota,Ramsey County,27,123,54,40,75,39,80,68,67,94,90,111,125,181,122,200,103
Minnesota,Red Lake County,27,125,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
Minnesota,Redwood County,27,127,0,0,0,0,2,1,0,0,1,0,0,1,0,2,1
Minnesota,Renville County,27,129,2,0,0,0,0,1,1,0,2,1,2,0,1,3,0
Minnesota,Rice County,27,131,3,3,3,1,6,4,1,9,7,4,7,7,2,11,7
Minnesota,Rock County,27,133,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Minnesota,Roseau County,27,135,0,0,0,0,0,1,4,0,0,0,1,1,5,4,5
Minnesota,St. Louis County,27,137,7,7,10,7,20,23,22,30,77,66,132,113,73,139,73
Minnesota,Scott County,27,139,5,6,9,5,16,15,12,18,14,20,12,24,17,31,19
Minnesota,Sherburne County,27,141,16,14,18,12,27,29,24,35,33,47,60,54,45,73,35
Minnesota,Sibley County,27,143,0,0,1,0,0,0,1,1,0,3,0,1,0,3,1
Minnesota,Stearns County,27,145,11,7,13,13,20,19,15,29,20,25,37,45,28,50,28
Minnesota,Steele County,27,147,1,1,5,1,1,1,3,1,5,4,2,2,1,4,3
Minnesota,Stevens County,27,149,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Minnesota,Swift County,27,151,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
Minnesota,Todd County,27,153,0,2,5,0,10,4,7,8,9,7,20,13,9,16,10
Minnesota,Traverse County,27,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Wabasha County,27,157,3,1,2,3,5,6,3,3,3,5,15,15,5,15,11
Minnesota,Wadena County,27,159,1,1,1,0,4,3,1,8,12,4,14,18,10,21,7
Minnesota,Waseca County,27,161,0,2,0,0,0,0,0,2,1,3,4,0,0,0,1
Minnesota,Washington County,27,163,37,28,67,40,51,74,52,64,69,95,97,149,146,196,100
Minnesota,Watonwan County,27,165,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0
Minnesota,Wilkin County,27,167,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0
Minnesota,Winona County,27,169,9,7,8,11,14,33,20,36,19,27,41,40,37,31,23
Minnesota,Wright County,27,171,4,6,6,4,12,11,21,22,17,33,28,36,22,41,14
Minnesota,Yellow Medicine County,27,173,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Minnesota,Minnesota,27,999,3,0,0,0,0,0,0,0,0,0,0,87,1,0,0
Mississippi,Adams County,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Alcorn County,28,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Amite County,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Attala County,28,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Benton County,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Bolivar County,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Calhoun County,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Carroll County,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Chickasaw County,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Choctaw County,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Claiborne County,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Clarke County,28,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Clay County,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Coahoma County,28,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Copiah County,28,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mississippi,Covington County,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,DeSoto County,28,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Forrest County,28,35,0,0,2,1,0,0,1,0,0,0,0,1,0,0,2
Mississippi,Franklin County,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,George County,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Greene County,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Grenada County,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Hancock County,28,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Harrison County,28,47,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Hinds County,28,49,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
Mississippi,Holmes County,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,Humphreys County,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
